"code_epci","lib_epci","annee_inv","nox_kg","so2_kg","pm10_kg","pm25_kg","co_kg","c6h6_kg","nh3_kg","ges_teqco2","ch4_t","co2_t","n2o_t","TypeEPCI","nomdepart","Ardèche","Ariège","Aude","Aveyron","Gard","Haute-Garonne","Gers","Hérault","Landes","Lot","Lot-et-Garonne","Lozère","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Tarn","Tarn-et-Garonne","Vaucluse","latit","longit"
243400769,"CA de Béziers-Méditerranée",2017,1535640.963,82800.136,226547.019,170364.131,2494783.523,33255.115,184463.449,565520.118,407.391,478837.722,48.71,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.3641862802674,3.27461650718986
243400819,"CA Hérault-Méditerranée",2017,1103649.3,22284.695,234767.93,152676.836,2094021.492,29395.594,146447.672,381763.4,213.915,321997.751,41.783,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.406326702163,3.44206165953409
244600433,"CC de la Vallée du Lot et du Vignoble",2017,130778.787,6576.381,77964.011,59054.08,667432.252,12392.568,120527.486,63305.957,335.579,35618.013,20.586,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.4778445175535,1.16872617210926
244600482,"CC Quercy - Bouriane",2017,181032.22,5918.562,110332.223,77514.258,515577.097,8543.604,181139.966,83324.552,636.056,45118.677,25.476,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.7018189013178,1.41824898349027
244600532,"CC du Pays de Lalbenque-Limogne",2017,173759.293,3099.576,96644.727,66682.45,512858.705,8898.675,231456.13,81484.872,882.037,37531.593,34.653,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.3685785324158,1.64467440677191
244600573,"CC du Causse de Labastide-Murat",2017,225481.445,2131.962,40608.263,27855.713,327184.46,4580.89,233780.459,96391.09,1052.03,51670.122,31.857,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.6246003593937,1.60588552383147
244800405,"CC C?ur de Lozère",2017,137720.007,11702.266,26417.848,20990.839,323014.48,4649.298,78123.285,69318.79,366.964,45900.489,12.41,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.527825823548,3.50366136491943
244800470,"CC du Gévaudan",2017,231614.081,7812.674,37626.175,21453.154,295548.103,3127.146,206497.478,109077.915,1067.676,59532.81,28.594,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.5704375499863,3.26647705333866
246401756,"CC Pays de Nay",2017,4428.897,100.431,2506.37,2147.305,29639.912,500.908,7713.725,2527.315,31.757,886.185,0.954,"CC","Hautes-Pyrénées,Pyrénées-Atlantiques","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",43.1400187235171,-0.247365227614934
246500482,"CC de la Haute-Bigorre",2017,152024.182,3714.815,103364.028,83693.526,879609.747,17185.609,147320.65,98302.47,731.212,54423.266,21.641,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",43.0130278602043,0.165981853545345
246500573,"CC Aure-Louron",2017,177800.042,4953.016,43978.676,39106.192,565447.93,10980.734,54110.936,52710.721,294.951,30795.281,8.797,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",42.8253272887353,0.316142439949755
246600282,"CC Sud-Roussillon",2017,169425.108,2842.9,52354.911,41386.601,601964.55,9506.575,13621.31,68939.51,53.643,54376.521,6.645,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.6241212499458,2.97990535152564
246600373,"CC du Vallespir",2017,300217.102,14245.723,67134.471,58435.724,847006.473,15014.426,23090.832,126200.142,122.855,102013.591,7.191,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4837845737971,2.78172831361587
246600399,"CC Pyrénées Cerdagne",2017,119939.42,16821.225,49524.422,44635.986,624892.84,13028.581,47592.941,69028.411,257.413,44620.565,7.972,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4920485744189,1.93695632297358
246600415,"CC Roussillon-Conflent",2017,151524.581,5831.946,58517.981,51375.437,767496.56,14005.777,23893.481,64886.423,109.001,45400.324,6.607,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.6537219999254,2.62008235857757
246600423,"CC Agly Fenouillèdes",2017,65222.478,3963.788,34506.07,24833.045,368008.409,6931.323,46042.718,31338.543,127.722,18515.836,7.783,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.7855962753723,2.49215956091252
246600449,"CC des Aspres",2017,293137.483,7156.778,77026.962,57655.56,855826.103,14056.344,42646.137,110592.435,113.153,86714.896,10.667,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5882725375435,2.75259999919474
246600464,"CC Pyrénées catalanes",2017,92752.844,7696.987,37769.795,33262.178,470758.116,9573.362,13205.232,47958.218,84.796,31101.691,3.538,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5653356504593,2.09925240545304
246600548,"CC du Haut Vallespir",2017,62334.636,7327.163,33770.52,31152.509,460069.489,9349.152,41952.395,42994.538,226.985,25120.565,6.559,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4355181430606,2.54944496034401
248100158,"CC du Sor et de l'Agout",2017,303360.016,9414.492,165896.796,103753.32,1097482.781,20196.208,384679.961,139503.084,1074.41,67806.511,70.362,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.5499857145568,2.05515275963044
248100430,"CA de Castres Mazamet",2017,615541.801,51423.565,256776.484,205919.22,2405371.243,42547.99,234446.486,357486.458,742.138,204790.681,43.119,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.5349992585254,2.32615771587367
248100497,"CC Val 81",2017,105696.278,3371.629,52768.469,34040.552,354454.907,6341.641,280868.193,71479.661,1240.425,19842.871,39.343,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.9983525415367,2.37175139061759
248100737,"CA de l'Albigeois (C2A)",2017,809411.57,250793.42,209411.575,165705.443,2042948.821,35785.509,175826.572,365600.329,800.844,293082.076,37.746,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.912006251527,2.15504998818702
248100745,"CC Thoré Montagne Noire",2017,71246.063,2936.089,25020.14,20935.131,331732.92,5873.086,59191.062,37192.146,280.591,21021.556,8.648,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.4888984068364,2.5419156839238
248200016,"CC des Deux Rives",2017,380257.25,4799.55,129679.238,82970.768,843189.224,13504.649,243480.795,128468.317,351.041,88651.187,51.651,"CC","Gers,Lot-et-Garonne,Tarn-et-Garonne","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",44.1044708806776,0.892962929064825
248200057,"CC du Quercy Caussadais",2017,425731.046,6908.979,142223.62,76091.45,956696.786,15690.032,354405.312,160089.843,829.973,101393.875,62.592,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.1911722318207,1.5233383441245
248200065,"CC de la Lomagne Tarn-et-Garonnaise",2017,219170.122,5193.149,121465.476,50501.471,515204.547,9317.205,381916.236,75067.338,421.492,30165.618,81.672,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",43.9073861845157,0.951706514470156
248200099,"CA Grand Montauban",2017,916349.068,15697.011,221660.005,165172.8,2130190.416,35468.959,152856.502,398967.532,404.366,315542.687,41.916,"CA","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.0054994328188,1.34564925609023
248200107,"CC du Quercy Rouergue et des Gorges de l'Aveyron",2017,160724.923,3874.632,106047.039,71121.069,525359.855,9257.316,323069.625,85355.584,1131.734,30841.186,46.641,"CC","Tarn,Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",44.2159250176669,1.79765214586182
248400251,"CA du Grand Avignon (COGA)",2017,576876.599,11161.416,116770.202,83903.237,1179669.775,17098.387,30936.059,216157.624,232.24,181823.862,14.169,"CA","Gard,Vaucluse","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",43.9671321269463,4.82510094814952
200006930,"CC du Haut Allier",2016,74597.513,3480.22,16888.164,11967.814,171877.478,2518.865,138831.283,44667.607,657.486,17504.075,18.018,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.7324018015084,3.76926653214092
200017341,"CC Lodévois et Larzac",2016,366832.132,6572.124,58008.943,45769.203,656170.719,10028.211,99682.324,141340.97,912.322,95658.399,17.963,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.7929109505339,3.37297691560182
200022986,"CC du Grand Pic Saint-Loup",2016,386970.513,9792.315,158023.549,95692.804,1387726.334,22760.261,62767.98,160667.805,239.34,125295.454,16.848,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.7769237034619,3.79430633061808
200023620,"CC de la Gascogne Toulousaine",2016,344104.551,4414.674,145635.132,75275.945,858227.841,14784.084,215235.049,118190.512,272.573,80994.994,51.041,"CC","Gers,Haute-Garonne","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",43.5914427438486,1.06675212654632
200023737,"CA du Grand Cahors",2016,525823.909,14110.658,157304.316,125322.298,1498566.056,25175.464,124000.248,217337.64,453.798,163638.635,24.333,"CA","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.4848029319676,1.44776095626208
200027183,"CU Perpignan Méditerranée Métropole",2016,2428546.836,63564.967,577958.515,424414.039,5962524.052,98621.224,92893.62,1051148.325,527.886,795524.609,57.925,"CU","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.7520038768651,2.85160369828303
200030435,"CC d'Aire-sur-l'Adour",2016,63772.414,758.83,65015.736,33130.22,179350.042,3279.485,97042.036,24903.786,106.854,14046.563,17.461,"CC","Gers,Landes","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",43.6857823387328,-0.294957278466315
200034023,"CC Tarn-Agout",2016,330461.531,9795.995,143831.451,86670.859,1115582.184,20636.43,241287.553,130421.95,482.231,76269.274,54.262,"CC","Haute-Garonne,Tarn","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",43.6876648132577,1.77201251838602
200034031,"CC des Monts d'Alban et du Villefranchois",2016,141888.942,3575.941,54841.633,37355.587,470064.978,8647.521,353478.767,97995.751,1838.928,24507.994,50.183,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.8734982026583,2.41457648112806
200034049,"CC Centre Tarn",2016,169725.572,5016.117,108218.165,70900.315,607797.994,11755.459,355696.049,100897.853,1544.695,31968.351,53.944,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.7824153503732,2.2521672718246
200034056,"CC du Lautrécois et du Pays d'Agout",2016,314284.221,6033.037,160525.395,86074.967,828513.678,15430.257,380016.886,114261.787,1017.699,50556.455,76.055,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.6874332812217,2.05729818732461
200034064,"CC du Cordais et du Causse (4 C)",2016,97757.762,2472.791,54301.348,34826.368,389580.603,7377.232,176503.267,47689.971,588.272,16672.169,29.219,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",44.0909363667799,1.87894172682892
200034379,"CC Pays d'Uzès",2016,303933,8182.095,110043.522,69979.95,988675.896,16534.723,130927.817,119813.463,199.018,88862.321,30.227,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.0635577120379,4.38740483931475
200034411,"CC du Piémont Cévenol",2016,231210.525,7283.473,68600.143,54625.243,817391.495,14060.226,84061.287,96719.637,214.169,68240.504,18.955,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9416513069618,3.95802409937074
200034601,"CC Causses Aigoual Cévennes",2016,81208.209,3735.112,28496.202,23792.628,363591.35,6708.261,59070.733,41480.973,323.67,23211.443,9.012,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.0928706882083,3.58155178581541
200034692,"CA du Gard Rhodanien",2016,1243494.903,566473.135,195089.084,142298.513,2095361.381,34105.3,115922.798,612455.686,184.98,478116.547,33.272,"CA","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.1744876058848,4.5723471505011
200034726,"CC Bastides de Lomagne",2016,256958.296,6426.074,220755.164,81017.55,654501.443,12258.401,409952.661,82879.2,377.859,36962.277,88.343,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.7876019933951,0.868045691753418
200034957,"CC du Frontonnais",2016,538532.5,7047.701,159922.541,116996.831,1221746.487,20019.376,82291.97,174736.386,191.622,139227.896,23.694,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.8061881161204,1.40727829855827
200035129,"CC de Cèze Cévennes",2016,173388.478,10927.237,56665.445,43971.151,666417.987,11811.353,74385.799,77632.911,250.656,54135.58,14.561,"CC","Ardèche,Gard","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2632692140621,4.25266089570825
200035327,"CC Cazals-Salviac",2016,60391.376,4522.109,44071.982,32225.743,317509.044,6077.073,94125.169,37184.153,488.28,13784.27,13.325,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.636551728148,1.24750720785428
200035632,"CC Armagnac Adour",2016,160510.302,6382.479,136136.791,58269.663,439172.378,7965.402,269595.309,73335.425,438.08,32901.779,50.406,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.6687945152,-0.0261502627232253
200035707,"CC Piège Lauragais Malepère",2016,533903.79,5388.278,174577.221,71848.181,760830.456,10713.935,424327.874,158327.911,525.61,104310.327,94.37,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.2069626849458,1.97023175745669
200035715,"CA Carcassonne Agglo",2016,1526007.903,32659.221,300385.669,219227.722,3233112.901,46542.785,271907.38,529221.615,313.832,439303.254,72.364,"CA","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.2274807811858,2.4272083781289
200035756,"CC Astarac Arros en Gascogne",2016,201319.89,2913.773,154092.964,61485.748,591701.694,11559.017,383239.602,79216.32,560.082,33888.84,70.27,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.4374457866067,0.386231610694751
200035855,"CC Castelnaudary Lauragais Audois",2016,747011.666,12385.467,222588.548,91207.006,2223564.682,13963.946,400789.927,256437.671,493.66,198467.981,90.953,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.3274513729828,1.9152442364072
200035863,"CC Région Lézignanaise, Corbières et Minervois",2016,556434.9,8658.054,103730.094,82750.252,1249957.206,18009.512,125583.779,171007.724,224.007,135176.842,29.435,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.0744028948909,2.66665342675004
200039519,"CC du Quercy Blanc",2016,141182.227,5430.523,71554.889,37277.29,432439.672,8043.782,279389.663,66623.533,773.563,24927.283,45.971,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.3281886783748,1.28388984891053
200040418,"CC du Pays de Serres en Quercy",2016,206009.108,3878.893,178584.741,83310.9,617891.994,11792.298,347818.774,77180.562,672.43,28132.892,71.62,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.2746025786341,1.07198829487543
200040905,"CC Carmausin-Ségala",2016,359976.75,12126.988,162253.606,108386.918,1267635.574,23615.124,522379.557,213749.363,2061.68,109899.27,83.507,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",44.0754458131841,2.15865527178612
200042372,"CC des Coteaux Arrats Gimone",2016,297152.657,3682.263,188810.942,71611.123,633491.491,11301.032,393200.096,97813.603,493.264,50739.324,81.352,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.5784970422317,0.802499093281903
200042463,"CC de la Montagne Noire",2016,55986.7,2466.212,37122.702,22630.103,322159.413,6068.159,58817.603,30169.465,275.305,14319.11,9.122,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.3764401909599,2.29356244442096
200042646,"CC Grand Orb communauté de communes en Languedoc",2016,138734.563,7292.21,74504.265,51581.734,766427.785,14196.368,46125.912,73856.985,247.894,49450.079,9.652,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6825399386866,3.13919632451698
200042653,"CC Sud-Hérault",2016,161669.37,5248.59,47375.667,42628.58,658288.615,11606.44,63753.094,63971.229,45.335,43405.585,17.238,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.388663945205,2.98645863268632
200043602,"CC des Albères, de la Côte Vermeille et de l'Illibéris",2016,431340.463,11510.656,140180.482,122252.321,1783622.694,32596.886,69446.984,182305.997,298.205,132002.841,17.909,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5235314955779,2.9994009912256
200043776,"CC Pyrénées Audoises",2016,151098.071,6337.21,68193.64,51972.611,796295.784,14617.354,136303.096,80414.705,622.482,42572.142,22.512,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.8450534005889,2.12108684065178
200044469,"CC du Pays de Mirepoix",2016,143341.553,4687.336,86975.608,60093.177,588023.906,11327.12,185855.104,79893.825,719.864,32285.092,31.06,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.0564811128504,1.85880814847931
200049211,"CC Conflent-Canigó",2016,179298.191,12376.652,89413.65,81559.437,1187466.967,24474.285,85937.692,96518.644,479.416,55697.046,13.724,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5766737003259,2.35818102822868
200066124,"CA Gaillac-Graulhet",2016,1138116.597,25240.417,504003.705,302157.628,3453101.86,63321.004,1050128.292,488561.151,2326.078,278828.324,202.954,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.8914453774506,1.82964425192306
200066223,"CC Arize Lèze",2016,151596.717,3210.553,97649.413,57077.113,634364.702,12640.829,288226.545,79960.504,1011.185,26339.261,50.483,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.1513702528034,1.36501093846234
200066231,"CC des Portes d'Ariège Pyrénées",2016,417185.908,11527.672,287503.849,182401.911,1347119.393,24363.336,405559.7,220193.347,1299.337,138717.498,76.196,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.1692320675831,1.60851571236563
200066322,"CC Terres des Confluences",2016,561564.514,10539.529,207514.293,135285.264,1591795.116,28243.005,270840.449,207938.518,526.637,143839.465,62.524,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.06746171397,1.0957763402084
200066348,"CC du Minervois au Caroux",2016,179791.022,7617.821,79135.365,55528.712,840233.812,15098.747,69269.004,71897.465,159.496,48334.947,15.518,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.4409296083218,2.79124615170923
200066355,"CA Sète Agglopôle Méditerranée",2016,2038578.583,31147.01,243078.425,190047.206,2506083.186,37839.181,87671.779,546959.152,480.78,439146.621,29.311,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.4483858117269,3.65400091200387
200066363,"CC de la Haute Ariège",2016,172290.749,5146.06,77895.158,65402.577,715354.02,12653.478,71522.506,71814.938,354.51,46043.22,11.335,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.7077138557153,1.73047332170102
200066371,"CC Causses et Vallée de la Dordogne",2016,908690.499,122174.263,293081.105,214298.774,2425177.285,42066.616,961148.166,419391.981,3947.31,218783.922,131.273,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.8753576699595,1.70372162983719
200066553,"CC des Monts de Lacaune et de la Montagne du Haut Languedoc",2016,161007.477,6302.481,111351.042,83081.454,660518.037,11814.504,289869.136,98988.948,1507.95,34007.848,41.594,"CC","Hérault,Tarn","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",43.6444975125523,2.74350845451228
200066561,"CC Sidobre Vals et Plateaux",2016,164239.601,6416.223,103866.772,82881.938,872007.204,16821.369,251054.234,100025.748,1324.061,37356.281,38.214,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.6840611787279,2.45600855606923
200066652,"CC Grand Sud Tarn et Garonne",2016,697035.523,12241.599,326189.971,213276.847,1821490.275,30856.941,260643.294,258642.846,501.684,158699.229,66.641,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",43.8819298853392,1.24688024227321
200066819,"CC du Volvestre",2016,648471.954,7620.147,475316.041,315847.096,1580162.433,28116.886,322492.713,223994.705,773.745,152060.085,71.069,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.2561744154704,1.2347082064282
200066884,"CC Quercy Vert-Aveyron",2016,259027.954,6925.776,207081.912,137078.061,1032646.893,19681.21,247413.617,108691.335,699.474,54580.436,47.085,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.0339182577934,1.55067594725104
200066918,"CA Alès Agglomération",2016,1306669.197,48117.085,305172.684,232275.015,3444803.384,57527.138,185237.247,537227.947,647.595,421422.918,48.096,"CA","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.1466632346261,4.06354944516762
200066926,"CA Grand Auch C?ur de Gascogne",2016,502321.449,14272.724,283500.208,128698.052,1362447.325,24297.303,508039.665,198422.775,681.96,123980.823,110.879,"CA","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.6936172754613,0.574670464408101
200067064,"CC Decazeville Communauté",2016,174105.307,5295.806,50277.733,41023.738,565251.439,9535.933,191409.772,95573.382,874.456,50373.466,25.379,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.5813307871648,2.27095436501055
200067122,"CC Coteaux et Plaines du Pays Lafrançaisain",2016,116673.782,3469.337,75115.281,45709.507,547070.541,10663.712,127314.61,49798.624,317.982,24003.79,25.765,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.1403630431036,1.28012290157108
200067155,"CC Saint Affricain, Roquefort, Sept Vallons",2016,157414.494,4553.262,55450.62,39033.744,484998.618,8594.455,239103.411,101427.262,1446.321,42571.047,36.666,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9478430998238,2.82699771853048
200067163,"CC Monts, Rance et Rougier",2016,151973.088,3012.145,62203.675,38413.454,379103.358,6551.516,405449.507,110413.317,2289.55,24513.318,57.603,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.8136044151698,2.82542200390744
200067171,"CC Aubrac, Carladez et Viadène",2016,301830.025,5380.694,89780.544,65507.869,685382.837,12355.025,1142583.038,239999.868,5298.217,40020.535,149.658,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.7256857362923,2.77826663816569
200067361,"CC Grand-Figeac",2016,629130.725,17356.875,291657.12,212945.802,2127330.545,38774.62,1155322.135,371939.605,4990.123,148285.163,151.32,"CC","Aveyron,Lot","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.6392794194731,1.93911265672709
200067478,"CC Comtal Lot et Truyère",2016,351294.905,9603.34,107406.626,79120.26,921786.404,14958.079,720062.315,214702.136,3389.162,76058.831,96.435,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.5378524232385,2.67824519670586
200067791,"CA Pays Foix-Varilhes",2016,362050.957,6091.596,142077.245,118294.904,1473016.671,27737.927,188912.083,179908.343,918.549,115552.652,30.637,"CA","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.9863377587309,1.60128235201407
200067940,"CC Couserans-Pyrénées",2016,380863.749,14480.059,192970.016,166046.354,2196121.483,42299.433,496882.345,239692.622,2518.422,109612.624,70.927,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.9178446377032,1.17963257647165
200068484,"CC des Causses à l'Aubrac",2016,422984.766,6322.221,123001.66,90190.378,797974.911,13225.56,712189.567,234489.002,3788.977,87725.152,95.951,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.4123388071643,2.97865953246417
200068641,"CA Le Muretain Agglo",2016,1369305.637,20758.929,384471.39,287132.99,3658040.165,61506.248,193076.052,517854.906,550.213,416245.219,61.858,"CA","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.4793835866668,1.2602962401757
200068807,"CC du Bassin Auterivain Haut-Garonnais",2016,376988.858,49537.197,286199.693,176618.308,1329646.919,24180.144,272252.001,156082.02,599.64,98445.377,63.507,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.3394570350458,1.45234592821521
200068815,"CC C?ur de Garonne",2016,1240723.569,300898.367,522496.847,337644.9,2031038.705,37401.875,470497.574,652975.906,1092.757,537639.139,95.309,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.3250102537461,1.08035245210789
200068831,"CC Pays Ségali Communauté",2016,519323.437,8112.98,136131.365,80319.156,928383.107,15163.86,1176589.293,308744.238,5209.375,104554.801,153.447,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2369338591492,2.38736484297618
200069102,"CC Randon - Margeride",2016,118603.226,2891.191,23788.736,18058.176,241329.173,3506.697,453690.978,103710.59,2305.533,20044.572,56.849,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.6838865404914,3.55905103733459
200069128,"CC Mont Lozère",2016,104558.296,2557.399,25206.791,17733.356,271055.669,3981.766,225223.331,62420.914,1040.417,21184.981,29.537,"CC","Gard,Lozère","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",44.4938159002369,3.7849336998209
